,scenario_id,roaduser_id,startx_axis,starty_axis,endx_axis,endy_axis,speed,max_speed,numberofcycle,start_cycle,user_type,strategy
250,8,p54,5.1082,10.7333,22.81226512542662,11.799044864784276,1.2696427607795826,1.1763849919242697,25.0,3.0,1,0
251,8,p55,5.5375,11.3154,23.36535064917404,13.591245716259447,1.4855484273493071,1.3752989009857923,25.0,6.0,1,0
252,8,p56,5.5691,12.2085,23.303487465717986,14.199409215165792,1.503692751196201,1.3657155745058038,25.0,6.0,1,0
253,8,p57,4.8517,13.2724,22.869241493914558,15.306382448957057,1.439938220896994,1.387809238586277,25.0,6.0,1,0
254,9,p0,6.1866,9.7131,20.330289686157585,10.279917521228874,1.2994447814355177,1.2253666475316385,25.0,4.0,1,0
255,9,p1,6.3879,10.1175,20.07547599086321,10.940964314607967,1.3792865148329407,1.172856923007507,25.0,4.0,1,0
256,9,v2,10.0218,17.7117,17.867849942464268,-1.1525031016814165,2.5451,1.9601496653850576,24.0,4.0,2,1
257,9,p2,6.5646,10.7344,19.985766955689535,12.074307881580106,1.3125248492885764,1.1329543273493887,25.0,4.0,1,0
258,9,p3,8.3935,12.9139,22.1726604208154,14.002796323065791,1.605487900919842,1.3561293741085558,25.0,4.0,1,0
259,9,p4,9.0099,12.3979,21.60774048314783,12.7595953898634,1.2551832535530418,1.0659284830647364,25.0,4.0,1,0
260,9,p5,9.0162,11.5875,21.44638273716553,12.318225239415295,1.2164587333732289,1.109819397121178,25.0,4.0,1,0
261,9,p6,9.9219,10.1034,27.886567474605666,10.788557232092097,1.2046470852494517,1.2429826014045562,25.0,4.0,1,0
262,9,p7,9.5681,9.3398,27.730924408555918,10.429558433174035,1.1673302960173697,1.2586814763026493,25.0,4.0,1,0
263,9,p25,4.9419,9.3338,20.920137238731286,15.201374248079475,1.5774838984915185,1.399109207250326,25.0,5.0,1,0
264,9,p26,4.4057,10.173,20.321910151954036,8.756304624044471,1.3401890687511222,1.238373975435501,25.0,5.0,1,0
265,9,p27,5.029,12.0583,18.579154162303325,11.402489009045137,1.2030473348958468,1.072045897832568,25.0,5.0,1,0
266,9,p28,6.1661,9.4808,18.24357511177157,7.984737014993469,1.3751995127980523,1.2205496779691543,25.0,13.0,1,0
267,10,v0,15.3485,5.2289,3.3410266260393477,19.232268745930234,0.1287,0.9142456433409438,39.0,1.0,2,1
268,10,p0,8.5697,11.1311,26.753041814167155,12.976704582535556,1.2003368069004632,1.2625092820336716,22.0,1.0,1,0
269,10,p1,8.9304,12.0677,27.03484795419173,12.208892755285808,1.2821752766295251,1.3744239053255791,20.0,1.0,1,0
270,10,p2,8.975,12.6276,26.524826680063192,12.869096623000798,1.2318705492055568,1.392646332204247,19.0,1.0,1,0
271,10,p3,10.3582,12.2662,27.092131108463782,11.750906193383024,1.6177850444357555,1.4843242298747208,17.0,1.0,1,0
272,10,p4,10.5,11.0969,26.953097927841455,11.787764971685316,1.0662807322651948,1.0937727532476662,22.0,1.0,1,0
273,10,p5,9.9096,10.0492,26.6588990544723,10.828336577112594,1.2139203639448513,1.1874874083022264,21.0,1.0,1,0
274,10,p9,5.0476,11.4557,27.087181900525934,13.587091922431128,1.2372170747286024,1.282916454705846,32.0,5.0,1,0
275,10,p10,4.3609,13.0119,22.509688391188217,10.121913917300533,1.2522013017083156,1.2495968488019522,39.0,17.0,1,0
276,10,p11,4.6962,10.3398,18.503928523657837,11.064444931709223,0.9159162079579113,0.9809739097785178,39.0,21.0,1,0
277,10,p12,4.7273,11.1707,18.537801110938492,11.473187228844733,0.9982679099319981,0.981409528527055,39.0,21.0,1,0
278,10,p15,5.4529,9.5951,17.33637695318346,9.631181160502873,1.1170552179726838,1.0651493020167788,39.0,26.0,1,0
